advisor_id,advisor_name,entity_type,review_count,sim_mean_trust_integrity,sim_mean_listening_personalization,sim_mean_communication_clarity,sim_mean_responsiveness_availability,sim_mean_life_event_support,sim_mean_investment_expertise,sim_mean_outcomes_results,sim_penalized_trust_integrity,sim_penalized_listening_personalization,sim_penalized_communication_clarity,sim_penalized_responsiveness_availability,sim_penalized_life_event_support,sim_penalized_investment_expertise,sim_penalized_outcomes_results,sim_weighted_trust_integrity,sim_weighted_listening_personalization,sim_weighted_communication_clarity,sim_weighted_responsiveness_availability,sim_weighted_life_event_support,sim_weighted_investment_expertise,sim_weighted_outcomes_results
https://wealthtender.com/advisory-firms/rhp-wealth-management/,RHP Wealth Management,firm,8,0.4622375,0.49980605,0.42613637,0.42727,0.53234464,0.47306603,0.42227155,0.38647439581228027,0.4178850802887515,0.3562903537233009,0.35723831243569426,0.44509048825386616,0.39552795579381467,0.35305912903635867,0.29999053544650156,0.33537700588377073,0.2756516493950669,0.29174146345973184,0.356386166933807,0.3095192136019108,0.29836128596134126
https://wealthtender.com/advisory-firms/sanctuary-financial-planning/,Sanctuary Financial Planning,firm,15,0.44728744,0.5458134,0.5022751,0.31859946,0.48409882,0.4297195,0.46827465,0.40192854516669524,0.4904627587790035,0.4513400074617336,0.28629052233480085,0.4350066640514796,0.38614184968196064,0.4207873619819198,0.355185923007595,0.4374689843824649,0.3965021943166205,0.25419189863079056,0.38354957243460003,0.3340227818882892,0.3719459743292196
https://wealthtender.com/advisory-firms/summit-financial-partners/,Summit Financial Partners,firm,16,0.48198208,0.5834637,0.52342546,0.4285131,0.5609908,0.57830006,0.4709538,0.35161302181908183,0.4256452018678174,0.3818466403408477,0.31260654317291237,0.40925112458845453,0.42187870131031524,0.34356765866945904,0.276924315230644,0.3427178764851881,0.3080361085324991,0.25838683171852556,0.34410197986149643,0.3504378696995249,0.2962593870975692
https://wealthtender.com/advisory-firms/sykon-capital/,SYKON Capital,firm,6,0.5680448,0.60605055,0.5133741,0.4203473,0.5287087,0.54259026,0.5204995,0.5194097870122938,0.5541619510518658,0.4694199478468041,0.38435819108903185,0.48344183842152627,0.4961348685063634,0.4759354208115043,0.3862571736796474,0.4073012597228736,0.35356153862947615,0.28908183334448045,0.3620305424522762,0.36778259605512814,0.3564484320791491
https://wealthtender.com/advisory-firms/symphony-wealth-group/,Symphony Wealth Group,firm,14,0.3509206,0.43501595,0.4156815,0.3842268,0.4648399,0.49607182,0.3956765,0.32907427159358404,0.4079342559972346,0.38980350153427484,0.3603073441849365,0.4359016244934068,0.4651891988728977,0.3710439275225849,0.19632139194703124,0.24389363070583714,0.23701686088591614,0.21826678146283807,0.26557483487968586,0.27806106328666325,0.22349961555997477
https://wealthtender.com/advisory-firms/talisman-wealth-advisors/,Talisman Wealth Advisors,firm,3,0.48553294,0.57645434,0.5053665,0.29780218,0.49837178,0.41115472,0.4672912,0.3788540767345276,0.4497987460517022,0.39432998841872957,0.23237078313628884,0.38887212861646636,0.3208178399903495,0.36462055114132735,0.45244390351878533,0.5324639016102586,0.46535398247155957,0.2736606769426615,0.4518989712926366,0.3782125846983756,0.43382032394450104
https://wealthtender.com/advisory-firms/townsend-financial-planning/,Townsend Financial Planning,firm,14,0.47580364,0.5057362,0.41343167,0.42826054,0.5269341,0.47510052,0.42403263,0.39590974375332744,0.42081619876798954,0.34401081911096615,0.3563499057555998,0.4384546625624035,0.3953246090255855,0.35283191942010966,0.2937214742873922,0.3262244220898716,0.2566525265528988,0.2607949723169438,0.3319055306866041,0.30396772122358834,0.27717392821248826
https://wealthtender.com/advisory-firms/traveka-wealth/,Traveka Wealth,firm,20,0.56694067,0.57584924,0.4865516,0.42378807,0.53289235,0.57825005,0.52017456,0.5380718637475204,0.5465267060927905,0.4617761972890541,0.40220874698047043,0.5057575922019476,0.5488054727269129,0.49368712544470233,0.39371238468346753,0.3964003762987304,0.33980194160047217,0.29685023527783283,0.37044878146203675,0.4123471151272961,0.37120725557987166
https://wealthtender.com/advisory-firms/tuyyo-planning-group/,Tuyyo Planning Group,firm,24,0.3967704,0.46371007,0.38384968,0.34197542,0.4507219,0.38027912,0.41504553,0.3400094222073641,0.39737301818938525,0.32893724242428934,0.2930535070229813,0.3862428901054166,0.3258775421027104,0.35567038977375304,0.3133179640136423,0.3493782473821022,0.2959901939710892,0.25973835135766116,0.3426070960299643,0.30163810342935193,0.3096635300326069
https://wealthtender.com/advisory-firms/twin-peaks-wealth-advisors/,Twin Peaks Wealth Advisors,firm,88,0.46850136,0.5475405,0.5078736,0.45127648,0.5321964,0.59867555,0.49649218,0.4000345766859899,0.4675228704255664,0.4336529462041243,0.3853268734866695,0.4544211355729189,0.5111850279490276,0.4239342929983605,0.3143521871329765,0.3484990801271604,0.31722263759405583,0.26800965266471877,0.33777913038307533,0.37400331243742185,0.31464175488524965
https://wealthtender.com/advisory-firms/zenith-wealth-partners/,Zenith Wealth Partners,firm,48,0.4421482,0.52473444,0.4870477,0.4334905,0.55542594,0.54376996,0.5076193,0.35616262748480404,0.42268805951685884,0.39233027748553845,0.34918862285675384,0.44741105103091533,0.43802174689250095,0.40890158090616047,0.26136638265251355,0.32619305441749663,0.29042570197420003,0.2789496396512945,0.35511665199658377,0.355378572955919,0.3054458557847518
https://wealthtender.com/blogs/savoteur/,Savoteur,advisor,3,0.19964077,0.3063078,0.33863375,0.22575769,0.3454814,0.313922,0.2615141,0.09012270840101692,0.13827465417222592,0.15286746268282322,0.10191247471777452,0.1559587142691983,0.14171201115092968,0.11805377751499345,0.1613764651917793,0.24760245158637795,0.27371730888759555,0.1824715262436215,0.27926174897467115,0.25376764027819126,0.21139819641806898
https://wealthtender.com/blogs/wealthy-nest/,Wealthy Nest,advisor,5,0.39427695,0.45289254,0.53823274,0.32081032,0.4585861,0.5477336,0.400555,0.17787928003121495,0.20432396115120724,0.24282528851362753,0.14473451358161515,0.20689264892955564,0.24711175218237785,0.18071177621826132,0.29936048887676003,0.33459065741324373,0.4018912208096957,0.24154160012797427,0.3498119276109664,0.40009071455769285,0.30857485077243013
https://wealthtender.com/financial-advisors/alec-spring/,Alec Spring,advisor,10,0.49395633,0.42688793,0.35688072,0.41074502,0.45236796,0.40746716,0.43703023,0.44279929844665705,0.3826768389334685,0.31992021883132066,0.36820601185447543,0.4055180731864323,0.3652676854857256,0.391769057097292,0.2332028198504321,0.20489746104210435,0.16548106264669518,0.20734115082276156,0.22443506417885917,0.21558016319557916,0.19334767117261378
https://wealthtender.com/financial-advisors/alex-call-cfp/,"Alex Call, CFP®",advisor,44,0.5359225,0.51448107,0.49698192,0.38695475,0.5743462,0.5837235,0.4763675,0.4687313396612607,0.4499781168351722,0.43467309936933046,0.33844047085805284,0.5023378443260504,0.5105396163423835,0.41664304835079463,0.34039844864933627,0.32628578301502237,0.31343916518528764,0.25155988965928283,0.36799446335509545,0.3791762818426021,0.29901650770331084
https://wealthtender.com/financial-advisors/alexis-hongamen/,"Alexis Hongamen, CFP®, CRPC®",advisor,7,0.50447375,0.6311331,0.6035727,0.36257544,0.47400463,0.5384904,0.561475,0.48022614716200496,0.6007979254887004,0.574561801523131,0.34514821920784106,0.4512214991942293,0.5126077574015507,0.5344875905336781,0.3832469575079338,0.48978343695606236,0.44334001842360093,0.27619216381021683,0.4036349916231214,0.3926822093267962,0.43241779017702925
https://wealthtender.com/financial-advisors/alison-roth-cfa-cfp/,"Alison Roth, CFA, CFP®",advisor,1,0.44920117,0.5235397,0.44108358,0.35677046,0.3893182,0.3441296,0.45372647,0.4276103286617169,0.49837556655993726,0.4198828484981344,0.33962196717686016,0.3706056619812454,0.32758901548290387,0.4319179949370466,0.44920120594432256,0.5235395197478182,0.44108355208909045,0.3567701408494287,0.3893182630576154,0.34412962286031973,0.45372637647292674
https://wealthtender.com/financial-advisors/allen-mueller-cfa-mba/,"Allen Mueller, CFA, MBA",advisor,11,0.43673998,0.5903955,0.53471375,0.41805002,0.4504942,0.49405235,0.50695276,0.3056722450626307,0.41321508428247644,0.3742433319413808,0.2925911091769008,0.315298551077197,0.3457846474207449,0.3548137433326611,0.28151461198613453,0.3686937015265002,0.32787529047720687,0.30224466610438533,0.3294028694475332,0.3511150113896955,0.31817031754380753
https://wealthtender.com/financial-advisors/amar-shah-cfa-cfp/,"Amar Shah, CFA, CFP®",advisor,35,0.59733826,0.6977644,0.61036956,0.45760226,0.52020687,0.46553457,0.6258889,0.2879003324979102,0.336302760405803,0.2941809769914494,0.22055138171289926,0.2507251346186354,0.22437460618905664,0.30166070017761315,0.47987319064007256,0.583736628744529,0.5023144093985673,0.38371159736650945,0.40615859134494836,0.46306420870855275,0.4706783079724772
https://wealthtender.com/financial-advisors/amir-noor/,"Amir Noor, CFP®",advisor,26,0.58816254,0.69818157,0.6266355,0.3723061,0.5446789,0.5358351,0.6086081,0.44696315500125483,0.5305700728234088,0.4762002754738932,0.28292717799351724,0.4139186327792402,0.4071982615405411,0.46250066742128926,0.4228914678045936,0.5323032901511676,0.4793800541589101,0.281640107038893,0.392241200368285,0.3850445108005257,0.48521924307854375
https://wealthtender.com/financial-advisors/andre-small-cfp-mba/,"André Small, CFP®, MBA",advisor,2,0.41179916,0.5097488,0.47358823,0.24555045,0.37964335,0.5246597,0.48165324,0.33251362733469014,0.41160485451203316,0.3824062938666917,0.19827349430906985,0.3065488632509134,0.42364471573790197,0.3889184450296163,0.3428071358208111,0.43374093963796406,0.3977893448284839,0.2183382838696525,0.33077779677611036,0.4516111319263992,0.4064374181979558
https://wealthtender.com/financial-advisors/andrew-j-tapparo-msf-ricp/,"Andrew J. Tapparo, MSF, RICP®",advisor,16,0.37839276,0.4401829,0.3970422,0.29322082,0.4332495,0.45971298,0.4021189,0.3109085044967756,0.36167855580144403,0.3262320468518734,0.2409266089626564,0.3559817496558097,0.3777257507429666,0.33040312252243964,0.3018624078468517,0.35041408434196974,0.31676336833489804,0.2334381007160764,0.34413067277661924,0.36582737046794017,0.32004175432572535
https://wealthtender.com/financial-advisors/andrew-van-alstyne-mba/,"Andrew Van Alstyne, MBA",advisor,2,0.5900279,0.6478907,0.52426606,0.28419265,0.4243468,0.52911514,0.56990844,0.484508616122717,0.5320233658579763,0.4305072056904579,0.2333681889968005,0.3484575109794782,0.4344893535501766,0.46798716959108905,0.3919745228489721,0.41437687256717043,0.33137715250844046,0.20906902145644052,0.3297506847627908,0.4105585278810396,0.396929054800033
https://wealthtender.com/financial-advisors/andy-millard-cfp/,"Andy Millard, CFP®",advisor,11,0.59522766,0.66333354,0.6059228,0.4312359,0.50281024,0.57984143,0.5542454,0.3827638637492792,0.4265595311318491,0.3896413731405715,0.27730814485727684,0.32333433897747266,0.37286939134477337,0.35640997884106074,0.378983984116321,0.4362759914559811,0.41297311431209915,0.2793158674558578,0.35004943154895996,0.4128756265771799,0.3693843366524853
https://wealthtender.com/financial-advisors/andy-moran/,Andy Moran,advisor,3,0.45943102,0.67918366,0.6118474,0.3395136,0.5103856,0.5507836,0.5416595,0.41707816937068487,0.6165725407176342,0.5554438790119026,0.30821534293522207,0.46333535874844123,0.5000094112359388,0.49172602764409945,0.3318929182889143,0.5054171656565829,0.4491746793746179,0.2310929197737522,0.38973819458978465,0.41075520699295737,0.410591997272291
https://wealthtender.com/financial-advisors/angel-escobedo-cfp/,"Angel Escobedo, CFP®",advisor,11,0.54849464,0.6372032,0.61527014,0.35331205,0.4668753,0.5462685,0.53484815,0.5211911171927746,0.6054836793363083,0.5846426748900727,0.3357243622444708,0.44363454053161794,0.5190756527010055,0.5082239265871531,0.407609544470648,0.4597352295757873,0.4160795535622287,0.2947656687685448,0.36332553575487136,0.3854541925735942,0.37593092675363404
https://wealthtender.com/financial-advisors/anthony-aulffo/,"Anthony Aulffo, CFP®",advisor,17,0.48663026,0.5732637,0.4881488,0.39540046,0.5531034,0.47487587,0.5185581,0.45551378351095667,0.5366074812351277,0.45693511161795825,0.37011751159240436,0.5177362891959137,0.4445108648208769,0.48540036868257597,0.3375502303289713,0.4281896511092206,0.33284169091933835,0.266869404485128,0.37576351820946796,0.3319603795357657,0.35624637187964914
https://wealthtender.com/financial-advisors/ayad-amary-mba-cfp-aif/,"Ayad Amary, MBA, CFP®, AIF",advisor,13,0.5693151,0.66587317,0.5899853,0.42315435,0.54953974,0.5367597,0.56071085,0.46191669476232416,0.5402600312305206,0.4786878953864519,0.3433285411100525,0.44587220527522353,0.435502721082442,0.4549359013424092,0.3448541207729256,0.4456740948630818,0.37137475764454786,0.3062408393152709,0.3851881742952626,0.34616405189243216,0.3445539454228963
